sample_index,phase,actual_label,prediction,raw_attack_probability,calibrated_attack_probability,confidence,drift_detected,routing_decision,routing_reason,rag_invoked
13223,EMERGING,DNS_SPOOFING,BENIGN,0.31114517208974646,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13224,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13225,EMERGING,VULNERABILITYSCAN,BENIGN,0.045133218935019724,0.4134078212290503,0.5865921787709497,False,RAG,LOW_CONFIDENCE,True
13226,EMERGING,DNS_SPOOFING,ATTACK,0.9449238238214547,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13227,EMERGING,VULNERABILITYSCAN,BENIGN,0.0028504282550722714,0.012345679012345678,0.9876543209876543,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13228,EMERGING,VULNERABILITYSCAN,BENIGN,0.061129165347798546,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
13229,EMERGING,VULNERABILITYSCAN,BENIGN,0.021512443368377564,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13230,EMERGING,VULNERABILITYSCAN,BENIGN,0.0009303764779489696,0.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13231,EMERGING,VULNERABILITYSCAN,BENIGN,0.026840961382716508,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
13232,EMERGING,DNS_SPOOFING,BENIGN,0.15497783000487117,0.6754966887417219,0.6754966887417219,False,RAG,LOW_CONFIDENCE,True
13233,EMERGING,DNS_SPOOFING,ATTACK,0.6321294519412431,0.9724770642201835,0.9724770642201835,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13234,EMERGING,VULNERABILITYSCAN,BENIGN,0.008551006463547102,0.09900990099009901,0.900990099009901,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13235,EMERGING,DNS_SPOOFING,BENIGN,0.47694146412707866,0.9521276595744681,0.9521276595744681,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13236,EMERGING,VULNERABILITYSCAN,BENIGN,0.3090093480863043,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13237,EMERGING,VULNERABILITYSCAN,BENIGN,0.010325838305222004,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13238,EMERGING,VULNERABILITYSCAN,BENIGN,0.027818722982274387,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
13239,EMERGING,VULNERABILITYSCAN,BENIGN,0.010353340010553552,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13240,EMERGING,DNS_SPOOFING,ATTACK,0.9031479168781206,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13241,EMERGING,VULNERABILITYSCAN,BENIGN,0.02118781748825225,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13242,EMERGING,VULNERABILITYSCAN,BENIGN,0.012556696616772783,0.1989389920424403,0.8010610079575597,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13243,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13244,EMERGING,DNS_SPOOFING,ATTACK,0.9110812286805465,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13245,EMERGING,DNS_SPOOFING,ATTACK,0.9610840055379087,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13246,EMERGING,DNS_SPOOFING,BENIGN,0.010427785343279167,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13247,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13248,EMERGING,DNS_SPOOFING,ATTACK,0.9320285910062482,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13249,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13250,EMERGING,VULNERABILITYSCAN,BENIGN,0.018230029880503228,0.2607260726072607,0.7392739273927393,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13251,EMERGING,VULNERABILITYSCAN,BENIGN,0.10236475111523102,0.5821917808219178,0.5821917808219178,False,RAG,LOW_CONFIDENCE,True
13252,EMERGING,VULNERABILITYSCAN,BENIGN,0.05549353134219656,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
13253,EMERGING,VULNERABILITYSCAN,ATTACK,0.8726397411457527,0.9910714285714286,0.9910714285714286,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13254,EMERGING,VULNERABILITYSCAN,BENIGN,0.0377854750726696,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
13255,EMERGING,VULNERABILITYSCAN,BENIGN,0.017955813995059126,0.2607260726072607,0.7392739273927393,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13256,EMERGING,VULNERABILITYSCAN,BENIGN,0.0005890017554892603,0.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13257,EMERGING,VULNERABILITYSCAN,BENIGN,0.08759497140505532,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
13258,EMERGING,DNS_SPOOFING,ATTACK,0.940849968865555,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13259,EMERGING,VULNERABILITYSCAN,BENIGN,0.06820157383671686,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
13260,EMERGING,DNS_SPOOFING,ATTACK,0.532910719696811,0.9521276595744681,0.9521276595744681,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13261,EMERGING,DNS_SPOOFING,BENIGN,0.31750448853542185,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13262,EMERGING,VULNERABILITYSCAN,BENIGN,0.007016967935842544,0.0785276073619632,0.9214723926380368,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13263,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13264,EMERGING,DNS_SPOOFING,ATTACK,0.9238017049171096,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13265,EMERGING,DNS_SPOOFING,ATTACK,0.9511944876096107,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13266,EMERGING,VULNERABILITYSCAN,BENIGN,0.02478872908569532,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13267,EMERGING,VULNERABILITYSCAN,BENIGN,0.015201638148206601,0.228310502283105,0.771689497716895,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13268,EMERGING,DNS_SPOOFING,BENIGN,0.3010634635354683,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13269,EMERGING,VULNERABILITYSCAN,BENIGN,0.03641970223648983,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
13270,EMERGING,VULNERABILITYSCAN,BENIGN,0.24823280916028467,0.7,0.7,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13271,EMERGING,VULNERABILITYSCAN,BENIGN,0.022667483578432304,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13272,EMERGING,VULNERABILITYSCAN,BENIGN,0.021212398366858704,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13273,EMERGING,DNS_SPOOFING,ATTACK,0.890909090909091,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13274,EMERGING,DNS_SPOOFING,BENIGN,0.010179756347464224,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13275,EMERGING,VULNERABILITYSCAN,BENIGN,0.03283543906415716,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
13276,EMERGING,VULNERABILITYSCAN,BENIGN,0.07157242896656045,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
13277,EMERGING,VULNERABILITYSCAN,BENIGN,0.010794981293297267,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13278,EMERGING,VULNERABILITYSCAN,BENIGN,0.0227092932129664,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13279,EMERGING,VULNERABILITYSCAN,BENIGN,0.0009206697954616771,0.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13280,EMERGING,VULNERABILITYSCAN,BENIGN,0.03907484829609213,0.4134078212290503,0.5865921787709497,False,RAG,LOW_CONFIDENCE,True
13281,EMERGING,VULNERABILITYSCAN,BENIGN,0.10759597556646538,0.5821917808219178,0.5821917808219178,False,RAG,LOW_CONFIDENCE,True
13282,EMERGING,VULNERABILITYSCAN,BENIGN,0.027593351039009718,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
13283,EMERGING,DNS_SPOOFING,ATTACK,0.8845856918172683,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13284,EMERGING,VULNERABILITYSCAN,BENIGN,0.02013094998302851,0.2755102040816326,0.7244897959183674,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13285,EMERGING,VULNERABILITYSCAN,BENIGN,0.05523321548412608,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
13286,EMERGING,VULNERABILITYSCAN,BENIGN,0.07797699440644469,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
13287,EMERGING,VULNERABILITYSCAN,BENIGN,0.019296146372928223,0.2755102040816326,0.7244897959183674,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13288,EMERGING,DNS_SPOOFING,ATTACK,0.9427618588097889,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13289,EMERGING,VULNERABILITYSCAN,BENIGN,0.023712475885426056,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13290,EMERGING,VULNERABILITYSCAN,ATTACK,0.9712874082439299,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13291,EMERGING,VULNERABILITYSCAN,BENIGN,0.019942434636337814,0.2755102040816326,0.7244897959183674,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13292,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13293,EMERGING,VULNERABILITYSCAN,BENIGN,0.027202721037711913,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
13294,EMERGING,DNS_SPOOFING,ATTACK,0.8229816850540916,0.9910714285714286,0.9910714285714286,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13295,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13296,EMERGING,VULNERABILITYSCAN,BENIGN,0.013551253572786111,0.228310502283105,0.771689497716895,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13297,EMERGING,DNS_SPOOFING,BENIGN,0.020571012892577498,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13298,EMERGING,DNS_SPOOFING,ATTACK,0.9032375113978718,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13299,EMERGING,DNS_SPOOFING,ATTACK,0.9611868027282142,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13300,EMERGING,VULNERABILITYSCAN,BENIGN,0.010858179274329924,0.15714285714285714,0.8428571428571429,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13301,EMERGING,VULNERABILITYSCAN,BENIGN,0.06889980055053804,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
13302,EMERGING,VULNERABILITYSCAN,BENIGN,0.12366953375848694,0.6282051282051282,0.6282051282051282,False,RAG,LOW_CONFIDENCE,True
13303,EMERGING,DNS_SPOOFING,ATTACK,0.9248534408292542,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13304,EMERGING,VULNERABILITYSCAN,BENIGN,0.025350446551601177,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13305,EMERGING,VULNERABILITYSCAN,BENIGN,0.15768643897939902,0.6754966887417219,0.6754966887417219,False,RAG,LOW_CONFIDENCE,True
13306,EMERGING,VULNERABILITYSCAN,BENIGN,0.2813397925377465,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13307,EMERGING,VULNERABILITYSCAN,BENIGN,0.02859662614066762,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
13308,EMERGING,DNS_SPOOFING,ATTACK,0.9313716741676175,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13309,EMERGING,VULNERABILITYSCAN,BENIGN,0.04856536891943335,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
13310,EMERGING,VULNERABILITYSCAN,BENIGN,0.022814334024757032,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13311,EMERGING,VULNERABILITYSCAN,BENIGN,0.02701261154570594,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
13312,EMERGING,VULNERABILITYSCAN,BENIGN,0.011495657327370267,0.15714285714285714,0.8428571428571429,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13313,EMERGING,DNS_SPOOFING,BENIGN,0.28909345676419096,0.8543689320388349,0.8543689320388349,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13314,EMERGING,DNS_SPOOFING,BENIGN,0.4794083953576965,0.9521276595744681,0.9521276595744681,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13315,EMERGING,DNS_SPOOFING,ATTACK,0.9221476820341481,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13316,EMERGING,VULNERABILITYSCAN,BENIGN,0.17938330188531423,0.6881188118811881,0.6881188118811881,False,RAG,LOW_CONFIDENCE,True
13317,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13318,EMERGING,VULNERABILITYSCAN,BENIGN,0.02314571449216577,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13319,EMERGING,VULNERABILITYSCAN,ATTACK,0.99,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13320,EMERGING,DNS_SPOOFING,ATTACK,0.9402241066020594,0.9996106255948771,0.9996106255948771,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13321,EMERGING,VULNERABILITYSCAN,BENIGN,0.062429561970800504,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
13322,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13323,EMERGING,VULNERABILITYSCAN,BENIGN,0.03126418439334558,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
13324,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13325,EMERGING,DNS_SPOOFING,BENIGN,0.4107968156469683,0.8586956521739131,0.8586956521739131,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13326,EMERGING,DNS_SPOOFING,ATTACK,0.9413948581315765,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13327,EMERGING,VULNERABILITYSCAN,BENIGN,0.06571291714616556,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
13328,EMERGING,DNS_SPOOFING,ATTACK,0.9348060875800861,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13329,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13330,EMERGING,DNS_SPOOFING,ATTACK,0.6191731909091132,0.9724770642201835,0.9724770642201835,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13331,EMERGING,VULNERABILITYSCAN,BENIGN,0.07243341254914025,0.5260663507109006,0.5260663507109006,False,RAG,LOW_CONFIDENCE,True
13332,EMERGING,VULNERABILITYSCAN,BENIGN,0.0396121561171424,0.4134078212290503,0.5865921787709497,False,RAG,LOW_CONFIDENCE,True
13333,EMERGING,DNS_SPOOFING,ATTACK,0.9307323947915553,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13334,EMERGING,VULNERABILITYSCAN,BENIGN,0.03655866129301393,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
13335,EMERGING,DNS_SPOOFING,ATTACK,0.5896646615031224,0.9586776859504132,0.9586776859504132,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13336,EMERGING,VULNERABILITYSCAN,BENIGN,0.012993210311966437,0.228310502283105,0.771689497716895,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13337,EMERGING,DNS_SPOOFING,ATTACK,0.9318181818181819,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13338,EMERGING,VULNERABILITYSCAN,BENIGN,0.01043836867526046,0.12846347607052896,0.871536523929471,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13339,EMERGING,VULNERABILITYSCAN,BENIGN,0.02342602122190848,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13340,EMERGING,VULNERABILITYSCAN,BENIGN,0.007264731695206129,0.09900990099009901,0.900990099009901,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13341,EMERGING,DNS_SPOOFING,ATTACK,0.9601867929492238,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13342,EMERGING,DNS_SPOOFING,ATTACK,0.5772529094553566,0.9586776859504132,0.9586776859504132,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13343,EMERGING,DNS_SPOOFING,ATTACK,0.9308280634253018,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13344,EMERGING,VULNERABILITYSCAN,BENIGN,0.027715817718486063,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
13345,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13346,EMERGING,VULNERABILITYSCAN,BENIGN,0.41139439067935685,0.8586956521739131,0.8586956521739131,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13347,EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13348,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13349,EMERGING,DNS_SPOOFING,ATTACK,0.9237069053467516,0.9962406015037594,0.9962406015037594,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13350,EMERGING,VULNERABILITYSCAN,BENIGN,0.02327798081145735,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13351,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13352,EMERGING,VULNERABILITYSCAN,BENIGN,0.0005227396010254774,0.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13353,EMERGING,VULNERABILITYSCAN,BENIGN,0.025930266142124327,0.3333333333333333,0.6666666666666667,False,RAG,LOW_CONFIDENCE,True
13354,EMERGING,VULNERABILITYSCAN,BENIGN,0.04273104040253731,0.4134078212290503,0.5865921787709497,False,RAG,LOW_CONFIDENCE,True
13355,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13356,EMERGING,VULNERABILITYSCAN,BENIGN,0.038581534001896095,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
13357,EMERGING,VULNERABILITYSCAN,BENIGN,0.012585649515421054,0.1989389920424403,0.8010610079575597,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13358,EMERGING,DNS_SPOOFING,ATTACK,0.7202116286398365,0.9735849056603774,0.9735849056603774,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13359,EMERGING,VULNERABILITYSCAN,BENIGN,0.39793360952503953,0.8586956521739131,0.8586956521739131,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13360,EMERGING,DNS_SPOOFING,BENIGN,0.015380931898734813,0.228310502283105,0.771689497716895,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13361,EMERGING,VULNERABILITYSCAN,BENIGN,0.041183944415893466,0.4134078212290503,0.5865921787709497,False,RAG,LOW_CONFIDENCE,True
13362,EMERGING,DNS_SPOOFING,ATTACK,0.9679291751675896,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13363,EMERGING,VULNERABILITYSCAN,BENIGN,0.041219185200360525,0.4134078212290503,0.5865921787709497,False,RAG,LOW_CONFIDENCE,True
13364,EMERGING,VULNERABILITYSCAN,BENIGN,0.03760352909760778,0.3888888888888889,0.6111111111111112,False,RAG,LOW_CONFIDENCE,True
13365,EMERGING,VULNERABILITYSCAN,BENIGN,0.026360772946285586,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
13366,EMERGING,VULNERABILITYSCAN,BENIGN,0.01507076738485144,0.228310502283105,0.771689497716895,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13367,EMERGING,VULNERABILITYSCAN,BENIGN,0.023724280703889364,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13368,EMERGING,DNS_SPOOFING,ATTACK,0.9794590329250625,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13369,EMERGING,VULNERABILITYSCAN,BENIGN,0.01194209270144157,0.1989389920424403,0.8010610079575597,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13370,EMERGING,VULNERABILITYSCAN,BENIGN,0.0005468321729597019,0.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13371,EMERGING,VULNERABILITYSCAN,BENIGN,0.002790374862801786,0.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13372,EMERGING,VULNERABILITYSCAN,BENIGN,0.12088434476503092,0.6282051282051282,0.6282051282051282,False,RAG,LOW_CONFIDENCE,True
13373,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13374,EMERGING,DNS_SPOOFING,BENIGN,0.36004077539786705,0.8586956521739131,0.8586956521739131,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13375,EMERGING,VULNERABILITYSCAN,BENIGN,0.04112653406408919,0.4134078212290503,0.5865921787709497,False,RAG,LOW_CONFIDENCE,True
13376,EMERGING,VULNERABILITYSCAN,BENIGN,0.030819976153441554,0.375,0.625,False,RAG,LOW_CONFIDENCE,True
13377,EMERGING,VULNERABILITYSCAN,BENIGN,0.02135825976814354,0.32321428571428573,0.6767857142857143,False,RAG,LOW_CONFIDENCE,True
13378,EMERGING,DNS_SPOOFING,ATTACK,0.99,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13379,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13380,EMERGING,VULNERABILITYSCAN,BENIGN,0.09650419634033781,0.5821917808219178,0.5821917808219178,False,RAG,LOW_CONFIDENCE,True
13381,EMERGING,VULNERABILITYSCAN,BENIGN,0.011619835568500228,0.15714285714285714,0.8428571428571429,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13382,EMERGING,VULNERABILITYSCAN,BENIGN,0.2029389432392317,0.6881188118811881,0.6881188118811881,False,RAG,LOW_CONFIDENCE,True
13383,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13384,EMERGING,VULNERABILITYSCAN,ATTACK,0.5321997578692493,0.9521276595744681,0.9521276595744681,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13385,EMERGING,VULNERABILITYSCAN,BENIGN,0.34925273492816644,0.8586956521739131,0.8586956521739131,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13386,EMERGING,VULNERABILITYSCAN,BENIGN,0.013501051613305894,0.228310502283105,0.771689497716895,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13387,EMERGING,VULNERABILITYSCAN,BENIGN,0.05399655309371799,0.45660377358490567,0.5433962264150943,False,RAG,LOW_CONFIDENCE,True
13388,EMERGING,VULNERABILITYSCAN,BENIGN,0.10740898275641474,0.5821917808219178,0.5821917808219178,False,RAG,LOW_CONFIDENCE,True
13389,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13390,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13391,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13392,EMERGING,VULNERABILITYSCAN,BENIGN,0.028728715877070404,0.34513274336283184,0.6548672566371682,False,RAG,LOW_CONFIDENCE,True
13393,EMERGING,VULNERABILITYSCAN,BENIGN,0.13984359784564981,0.6666666666666666,0.6666666666666666,False,RAG,LOW_CONFIDENCE,True
13394,EMERGING,DNS_SPOOFING,ATTACK,0.9604505904951458,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13395,EMERGING,VULNERABILITYSCAN,BENIGN,0.014013915689243367,0.228310502283105,0.771689497716895,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
13396,EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL,HIGH_CONFIDENCE_NO_DRIFT,False
