sample_index,phase,actual_label,prediction,raw_attack_probability,calibrated_attack_probability,confidence,drift_detected,routing_decision
12455,EMERGING,VULNERABILITYSCAN,BENIGN,0.02431743072269006,0.32321428571428573,0.6767857142857143,False,RAG
12456,EMERGING,VULNERABILITYSCAN,BENIGN,0.015854104873042986,0.228310502283105,0.771689497716895,False,LOCAL
12457,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12458,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12459,EMERGING,VULNERABILITYSCAN,BENIGN,0.021614320884743004,0.32321428571428573,0.6767857142857143,False,RAG
12460,EMERGING,VULNERABILITYSCAN,BENIGN,0.3369931700852055,0.8543689320388349,0.8543689320388349,False,LOCAL
12461,EMERGING,VULNERABILITYSCAN,BENIGN,0.017907764064502635,0.2607260726072607,0.7392739273927393,False,LOCAL
12462,EMERGING,DNS_SPOOFING,BENIGN,0.22545562148816206,0.6881188118811881,0.6881188118811881,False,RAG
12463,EMERGING,VULNERABILITYSCAN,BENIGN,0.020187850458533455,0.2755102040816326,0.7244897959183674,False,LOCAL
12464,EMERGING,VULNERABILITYSCAN,BENIGN,0.001149542596062039,0.0,1.0,False,LOCAL
12465,EMERGING,VULNERABILITYSCAN,BENIGN,0.02390040101061758,0.32321428571428573,0.6767857142857143,False,RAG
12466,EMERGING,VULNERABILITYSCAN,BENIGN,0.07668796645656631,0.5260663507109006,0.5260663507109006,False,RAG
12467,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
12468,EMERGING,VULNERABILITYSCAN,BENIGN,0.023484897044586325,0.32321428571428573,0.6767857142857143,False,RAG
12469,EMERGING,VULNERABILITYSCAN,BENIGN,0.012997462354522593,0.228310502283105,0.771689497716895,False,LOCAL
12470,EMERGING,DNS_SPOOFING,BENIGN,0.31125946452819486,0.8543689320388349,0.8543689320388349,False,LOCAL
12471,EMERGING,VULNERABILITYSCAN,BENIGN,0.19608552606019491,0.6881188118811881,0.6881188118811881,False,RAG
12472,EMERGING,VULNERABILITYSCAN,BENIGN,0.10854919496925777,0.5821917808219178,0.5821917808219178,False,RAG
12473,EMERGING,VULNERABILITYSCAN,BENIGN,0.012392850758999954,0.1989389920424403,0.8010610079575597,False,LOCAL
12474,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12475,EMERGING,VULNERABILITYSCAN,BENIGN,0.023343158073670236,0.32321428571428573,0.6767857142857143,False,RAG
12476,EMERGING,DNS_SPOOFING,ATTACK,0.9708798937013391,1.0,1.0,False,LOCAL
12477,EMERGING,VULNERABILITYSCAN,BENIGN,0.05323930673832063,0.45660377358490567,0.5433962264150943,False,RAG
12478,EMERGING,VULNERABILITYSCAN,BENIGN,0.027664623416394064,0.34513274336283184,0.6548672566371682,False,RAG
12479,EMERGING,VULNERABILITYSCAN,BENIGN,0.1376456106479696,0.6666666666666666,0.6666666666666666,False,RAG
12480,EMERGING,VULNERABILITYSCAN,ATTACK,0.8336021693556853,0.9910714285714286,0.9910714285714286,False,LOCAL
12481,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12482,EMERGING,VULNERABILITYSCAN,BENIGN,0.027618706802028523,0.34513274336283184,0.6548672566371682,False,RAG
12483,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
12484,EMERGING,VULNERABILITYSCAN,BENIGN,0.12593318595007985,0.6282051282051282,0.6282051282051282,False,RAG
12485,EMERGING,VULNERABILITYSCAN,BENIGN,0.0220109075769555,0.32321428571428573,0.6767857142857143,False,RAG
12486,EMERGING,VULNERABILITYSCAN,BENIGN,0.11522511797081143,0.5821917808219178,0.5821917808219178,False,RAG
12487,EMERGING,VULNERABILITYSCAN,BENIGN,0.02745925560942265,0.34513274336283184,0.6548672566371682,False,RAG
12488,EMERGING,VULNERABILITYSCAN,BENIGN,0.011820804401988728,0.1989389920424403,0.8010610079575597,False,LOCAL
12489,EMERGING,VULNERABILITYSCAN,BENIGN,0.05285653437993527,0.45660377358490567,0.5433962264150943,False,RAG
12490,EMERGING,VULNERABILITYSCAN,BENIGN,0.023051275656499802,0.32321428571428573,0.6767857142857143,False,RAG
12491,EMERGING,DNS_SPOOFING,ATTACK,0.9416788762464308,1.0,1.0,False,LOCAL
12492,EMERGING,DNS_SPOOFING,ATTACK,0.9026088574892988,0.9962406015037594,0.9962406015037594,False,LOCAL
12493,EMERGING,VULNERABILITYSCAN,BENIGN,0.22495885897940673,0.6881188118811881,0.6881188118811881,False,RAG
12494,EMERGING,VULNERABILITYSCAN,BENIGN,0.01902336780336996,0.2755102040816326,0.7244897959183674,False,LOCAL
12495,EMERGING,VULNERABILITYSCAN,BENIGN,0.16803376448465643,0.6754966887417219,0.6754966887417219,False,RAG
12496,EMERGING,VULNERABILITYSCAN,BENIGN,0.001179286098824671,0.0,1.0,False,LOCAL
12497,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12498,EMERGING,VULNERABILITYSCAN,BENIGN,0.19697379803709658,0.6881188118811881,0.6881188118811881,False,RAG
12499,EMERGING,VULNERABILITYSCAN,BENIGN,0.026213503085993562,0.3333333333333333,0.6666666666666667,False,RAG
12500,EMERGING,VULNERABILITYSCAN,BENIGN,0.08766494855303485,0.5260663507109006,0.5260663507109006,False,RAG
12501,EMERGING,VULNERABILITYSCAN,BENIGN,0.021527426838671995,0.32321428571428573,0.6767857142857143,False,RAG
12502,EMERGING,VULNERABILITYSCAN,BENIGN,0.011375271240951975,0.15714285714285714,0.8428571428571429,False,LOCAL
12503,EMERGING,VULNERABILITYSCAN,BENIGN,0.03359179198893393,0.3888888888888889,0.6111111111111112,False,RAG
12504,EMERGING,VULNERABILITYSCAN,BENIGN,0.01879062532992197,0.2607260726072607,0.7392739273927393,False,LOCAL
12505,EMERGING,DNS_SPOOFING,ATTACK,0.9434822000362881,1.0,1.0,False,LOCAL
12506,EMERGING,DNS_SPOOFING,ATTACK,0.960410200136257,1.0,1.0,False,LOCAL
12507,EMERGING,VULNERABILITYSCAN,BENIGN,0.0050060718237287735,0.05714285714285714,0.9428571428571428,False,LOCAL
12508,EMERGING,VULNERABILITYSCAN,BENIGN,0.02761856018868127,0.34513274336283184,0.6548672566371682,False,RAG
12509,EMERGING,VULNERABILITYSCAN,BENIGN,0.026618568363510217,0.34513274336283184,0.6548672566371682,False,RAG
12510,EMERGING,VULNERABILITYSCAN,BENIGN,0.011731046805727586,0.16666666666666666,0.8333333333333334,False,LOCAL
12511,EMERGING,VULNERABILITYSCAN,BENIGN,0.016075431167962048,0.24242424242424243,0.7575757575757576,False,LOCAL
12512,EMERGING,VULNERABILITYSCAN,BENIGN,0.09289755502268279,0.5821917808219178,0.5821917808219178,False,RAG
12513,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12514,EMERGING,DNS_SPOOFING,ATTACK,0.9421193514769317,1.0,1.0,False,LOCAL
12515,EMERGING,VULNERABILITYSCAN,BENIGN,0.02170021283359962,0.32321428571428573,0.6767857142857143,False,RAG
12516,EMERGING,VULNERABILITYSCAN,BENIGN,0.02112981762991807,0.32321428571428573,0.6767857142857143,False,RAG
12517,EMERGING,VULNERABILITYSCAN,BENIGN,0.07780106030934103,0.5260663507109006,0.5260663507109006,False,RAG
12518,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12519,EMERGING,DNS_SPOOFING,ATTACK,0.9615216598726051,1.0,1.0,False,LOCAL
12520,EMERGING,DNS_SPOOFING,ATTACK,0.9655449285514851,1.0,1.0,False,LOCAL
12521,EMERGING,VULNERABILITYSCAN,BENIGN,0.033518747928163325,0.3888888888888889,0.6111111111111112,False,RAG
12522,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12523,EMERGING,VULNERABILITYSCAN,BENIGN,0.07103665668304517,0.5260663507109006,0.5260663507109006,False,RAG
12524,EMERGING,DNS_SPOOFING,ATTACK,0.9505924986715846,1.0,1.0,False,LOCAL
12525,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12526,EMERGING,VULNERABILITYSCAN,BENIGN,0.032922722572967494,0.3888888888888889,0.6111111111111112,False,RAG
12527,EMERGING,DOS-HTTP_FLOOD,ATTACK,0.99,1.0,1.0,False,LOCAL
12528,EMERGING,VULNERABILITYSCAN,BENIGN,0.10791191211411821,0.5821917808219178,0.5821917808219178,False,RAG
12529,EMERGING,VULNERABILITYSCAN,BENIGN,0.09842220746045982,0.5821917808219178,0.5821917808219178,False,RAG
12530,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12531,EMERGING,DNS_SPOOFING,ATTACK,0.98,1.0,1.0,False,LOCAL
12532,EMERGING,DNS_SPOOFING,BENIGN,0.29932089256134176,0.8543689320388349,0.8543689320388349,False,LOCAL
12533,EMERGING,VULNERABILITYSCAN,BENIGN,0.025697530441615463,0.3333333333333333,0.6666666666666667,False,RAG
12534,EMERGING,VULNERABILITYSCAN,BENIGN,0.08998361961417588,0.5260663507109006,0.5260663507109006,False,RAG
12535,EMERGING,DOS-HTTP_FLOOD,ATTACK,0.98,1.0,1.0,False,LOCAL
12536,EMERGING,VULNERABILITYSCAN,BENIGN,0.03109801581006672,0.3888888888888889,0.6111111111111112,False,RAG
12537,EMERGING,VULNERABILITYSCAN,BENIGN,0.0237317669777185,0.32321428571428573,0.6767857142857143,False,RAG
12538,EMERGING,VULNERABILITYSCAN,BENIGN,0.43628574652021135,0.9487179487179487,0.9487179487179487,False,LOCAL
12539,EMERGING,DNS_SPOOFING,BENIGN,0.29932089256134176,0.8543689320388349,0.8543689320388349,False,LOCAL
12540,EMERGING,VULNERABILITYSCAN,BENIGN,0.029535927567439328,0.375,0.625,False,RAG
12541,EMERGING,VULNERABILITYSCAN,BENIGN,0.001296411976851677,0.0,1.0,False,LOCAL
12542,EMERGING,VULNERABILITYSCAN,BENIGN,0.0038998362973721697,0.05049461306242524,0.9495053869375748,False,LOCAL
12543,EMERGING,VULNERABILITYSCAN,BENIGN,0.21090391361091615,0.6881188118811881,0.6881188118811881,False,RAG
12544,EMERGING,VULNERABILITYSCAN,BENIGN,0.02321379782544216,0.32321428571428573,0.6767857142857143,False,RAG
12545,EMERGING,DNS_SPOOFING,ATTACK,0.9406307958445579,1.0,1.0,False,LOCAL
12546,EMERGING,VULNERABILITYSCAN,BENIGN,0.026097556895844073,0.3333333333333333,0.6666666666666667,False,RAG
12547,EMERGING,DNS_SPOOFING,ATTACK,0.9059910877731709,0.9962406015037594,0.9962406015037594,False,LOCAL
12548,EMERGING,DNS_SPOOFING,ATTACK,0.8641626640785021,0.9910714285714286,0.9910714285714286,False,LOCAL
12549,EMERGING,VULNERABILITYSCAN,BENIGN,0.17739040803302383,0.6881188118811881,0.6881188118811881,False,RAG
12550,EMERGING,VULNERABILITYSCAN,BENIGN,0.17927799113516754,0.6881188118811881,0.6881188118811881,False,RAG
12551,EMERGING,VULNERABILITYSCAN,BENIGN,0.025027723866625894,0.32321428571428573,0.6767857142857143,False,RAG
12552,EMERGING,DNS_SPOOFING,BENIGN,0.20326456338211096,0.6881188118811881,0.6881188118811881,False,RAG
12553,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12554,EMERGING,VULNERABILITYSCAN,BENIGN,0.029303895476483308,0.375,0.625,False,RAG
12555,EMERGING,VULNERABILITYSCAN,BENIGN,0.02164443064730902,0.32321428571428573,0.6767857142857143,False,RAG
12556,EMERGING,DNS_SPOOFING,ATTACK,0.9314019626485966,0.9962406015037594,0.9962406015037594,False,LOCAL
12557,EMERGING,VULNERABILITYSCAN,BENIGN,0.21393736236223615,0.6881188118811881,0.6881188118811881,False,RAG
12558,EMERGING,DNS_SPOOFING,ATTACK,0.6834885684052034,0.9735849056603774,0.9735849056603774,False,LOCAL
12559,EMERGING,VULNERABILITYSCAN,BENIGN,0.017832004808016836,0.2607260726072607,0.7392739273927393,False,LOCAL
12560,EMERGING,DNS_SPOOFING,BENIGN,0.07693202178330621,0.5260663507109006,0.5260663507109006,False,RAG
12561,EMERGING,VULNERABILITYSCAN,BENIGN,0.018401949889580424,0.2607260726072607,0.7392739273927393,False,LOCAL
12562,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12563,EMERGING,DNS_SPOOFING,ATTACK,0.500373230651462,0.9521276595744681,0.9521276595744681,False,LOCAL
12564,EMERGING,VULNERABILITYSCAN,BENIGN,0.026294456290885008,0.34513274336283184,0.6548672566371682,False,RAG
12565,EMERGING,DNS_SPOOFING,ATTACK,0.7322194788139496,0.9735849056603774,0.9735849056603774,False,LOCAL
12566,EMERGING,VULNERABILITYSCAN,ATTACK,0.99,1.0,1.0,False,LOCAL
12567,EMERGING,DNS_SPOOFING,ATTACK,0.94,0.9962406015037594,0.9962406015037594,False,LOCAL
12568,EMERGING,VULNERABILITYSCAN,BENIGN,0.17758930720487526,0.6881188118811881,0.6881188118811881,False,RAG
12569,EMERGING,VULNERABILITYSCAN,BENIGN,0.010870000979128063,0.15714285714285714,0.8428571428571429,False,LOCAL
12570,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12571,EMERGING,DOS-HTTP_FLOOD,ATTACK,0.96,1.0,1.0,False,LOCAL
12572,EMERGING,VULNERABILITYSCAN,BENIGN,0.002435251120927225,0.0,1.0,False,LOCAL
12573,EMERGING,DNS_SPOOFING,ATTACK,0.9901032771902336,1.0,1.0,False,LOCAL
12574,EMERGING,VULNERABILITYSCAN,BENIGN,0.01906509691355477,0.2755102040816326,0.7244897959183674,False,LOCAL
12575,EMERGING,DNS_SPOOFING,ATTACK,0.9501867929492239,1.0,1.0,False,LOCAL
12576,EMERGING,VULNERABILITYSCAN,BENIGN,0.23374395497820952,0.6881188118811881,0.6881188118811881,False,RAG
12577,EMERGING,DNS_SPOOFING,ATTACK,0.9230465759527526,0.9962406015037594,0.9962406015037594,False,LOCAL
12578,EMERGING,VULNERABILITYSCAN,BENIGN,0.01794625970419288,0.2607260726072607,0.7392739273927393,False,LOCAL
12579,EMERGING,VULNERABILITYSCAN,BENIGN,0.02606847043957315,0.3333333333333333,0.6666666666666667,False,RAG
12580,EMERGING,VULNERABILITYSCAN,ATTACK,0.8114949690522044,0.9735849056603774,0.9735849056603774,False,LOCAL
12581,EMERGING,VULNERABILITYSCAN,BENIGN,0.2324408814301761,0.6881188118811881,0.6881188118811881,False,RAG
12582,EMERGING,DNS_SPOOFING,BENIGN,0.0026769452244890324,0.0,1.0,False,LOCAL
12583,EMERGING,VULNERABILITYSCAN,BENIGN,0.029114662391699367,0.34513274336283184,0.6548672566371682,False,RAG
12584,EMERGING,VULNERABILITYSCAN,BENIGN,0.028928892031533097,0.34513274336283184,0.6548672566371682,False,RAG
12585,EMERGING,VULNERABILITYSCAN,BENIGN,0.06668822702502297,0.45660377358490567,0.5433962264150943,False,RAG
12586,EMERGING,DNS_SPOOFING,ATTACK,0.5820702690396442,0.9586776859504132,0.9586776859504132,False,LOCAL
12587,EMERGING,VULNERABILITYSCAN,BENIGN,0.022529206681187342,0.32321428571428573,0.6767857142857143,False,RAG
12588,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12589,EMERGING,VULNERABILITYSCAN,BENIGN,0.003910334975041206,0.05714285714285714,0.9428571428571428,False,LOCAL
12590,EMERGING,VULNERABILITYSCAN,BENIGN,0.05302490191597006,0.45660377358490567,0.5433962264150943,False,RAG
12591,EMERGING,DNS_SPOOFING,ATTACK,0.9804708955866107,1.0,1.0,False,LOCAL
12592,EMERGING,VULNERABILITYSCAN,BENIGN,0.061292368832639305,0.45660377358490567,0.5433962264150943,False,RAG
12593,EMERGING,VULNERABILITYSCAN,BENIGN,0.10366620101533003,0.5821917808219178,0.5821917808219178,False,RAG
12594,EMERGING,DNS_SPOOFING,BENIGN,0.00470809705225196,0.05714285714285714,0.9428571428571428,False,LOCAL
12595,EMERGING,VULNERABILITYSCAN,BENIGN,0.06819154455124536,0.5260663507109006,0.5260663507109006,False,RAG
12596,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12597,EMERGING,VULNERABILITYSCAN,BENIGN,0.058597135795993995,0.45660377358490567,0.5433962264150943,False,RAG
12598,EMERGING,VULNERABILITYSCAN,BENIGN,0.012490699334383343,0.1989389920424403,0.8010610079575597,False,LOCAL
12599,EMERGING,DNS_SPOOFING,ATTACK,0.96,1.0,1.0,False,LOCAL
12600,EMERGING,VULNERABILITYSCAN,BENIGN,0.022211120108021953,0.32321428571428573,0.6767857142857143,False,RAG
12601,EMERGING,VULNERABILITYSCAN,BENIGN,0.057201331364541926,0.45660377358490567,0.5433962264150943,False,RAG
12602,EMERGING,DNS_SPOOFING,BENIGN,0.014039320664796346,0.228310502283105,0.771689497716895,False,LOCAL
12603,EMERGING,VULNERABILITYSCAN,BENIGN,0.0010566057930880613,0.0,1.0,False,LOCAL
12604,EMERGING,VULNERABILITYSCAN,BENIGN,0.05309712729045049,0.45660377358490567,0.5433962264150943,False,RAG
12605,EMERGING,VULNERABILITYSCAN,BENIGN,0.01079054438991073,0.12846347607052896,0.871536523929471,False,LOCAL
12606,EMERGING,VULNERABILITYSCAN,BENIGN,0.18802644661174528,0.6881188118811881,0.6881188118811881,False,RAG
12607,EMERGING,DNS_SPOOFING,BENIGN,0.014602308839448465,0.228310502283105,0.771689497716895,False,LOCAL
12608,EMERGING,VULNERABILITYSCAN,BENIGN,0.0920745617931615,0.5821917808219178,0.5821917808219178,False,RAG
12609,EMERGING,VULNERABILITYSCAN,BENIGN,0.268989403596903,0.7058823529411765,0.7058823529411765,False,LOCAL
12610,EMERGING,DNS_SPOOFING,ATTACK,0.9405825739678352,1.0,1.0,False,LOCAL
12611,EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
12612,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12613,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
12614,EMERGING,VULNERABILITYSCAN,BENIGN,0.02724340310376623,0.34513274336283184,0.6548672566371682,False,RAG
12615,EMERGING,VULNERABILITYSCAN,BENIGN,0.01628667452660681,0.24242424242424243,0.7575757575757576,False,LOCAL
12616,EMERGING,VULNERABILITYSCAN,BENIGN,0.01928031553232664,0.2755102040816326,0.7244897959183674,False,LOCAL
12617,EMERGING,VULNERABILITYSCAN,BENIGN,0.027040693978997644,0.34513274336283184,0.6548672566371682,False,RAG
12618,EMERGING,DNS_SPOOFING,ATTACK,0.9224534044533219,0.9962406015037594,0.9962406015037594,False,LOCAL
12619,EMERGING,VULNERABILITYSCAN,BENIGN,0.0111066569375538,0.15714285714285714,0.8428571428571429,False,LOCAL
12620,EMERGING,DNS_SPOOFING,BENIGN,0.1362209013182613,0.6521739130434783,0.6521739130434783,False,RAG
12621,EMERGING,VULNERABILITYSCAN,BENIGN,0.25062914750111803,0.7,0.7,False,LOCAL
12622,EMERGING,DNS_SPOOFING,ATTACK,0.9506248860752246,1.0,1.0,False,LOCAL
12623,EMERGING,VULNERABILITYSCAN,BENIGN,0.016260013043120084,0.24242424242424243,0.7575757575757576,False,LOCAL
12624,EMERGING,VULNERABILITYSCAN,BENIGN,0.004347865765181962,0.05714285714285714,0.9428571428571428,False,LOCAL
12625,EMERGING,DNS_SPOOFING,ATTACK,0.9606111427506764,1.0,1.0,False,LOCAL
12626,EMERGING,VULNERABILITYSCAN,BENIGN,0.022514667652207533,0.32321428571428573,0.6767857142857143,False,RAG
12627,EMERGING,DOS-HTTP_FLOOD,ATTACK,0.99,1.0,1.0,False,LOCAL
12628,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
12629,EMERGING,VULNERABILITYSCAN,BENIGN,0.11447611648365155,0.5821917808219178,0.5821917808219178,False,RAG
12630,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12631,EMERGING,VULNERABILITYSCAN,BENIGN,0.030663063510504025,0.375,0.625,False,RAG
12632,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12633,EMERGING,VULNERABILITYSCAN,BENIGN,0.05914365166808586,0.45660377358490567,0.5433962264150943,False,RAG
12634,EMERGING,DNS_SPOOFING,BENIGN,0.060059061760247036,0.45660377358490567,0.5433962264150943,False,RAG
12635,EMERGING,VULNERABILITYSCAN,BENIGN,0.03070748556220725,0.375,0.625,False,RAG
12636,EMERGING,DNS_SPOOFING,ATTACK,0.8940015607446702,0.9962406015037594,0.9962406015037594,False,LOCAL
12637,EMERGING,VULNERABILITYSCAN,BENIGN,0.20798854938922362,0.6881188118811881,0.6881188118811881,False,RAG
12638,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
12639,EMERGING,VULNERABILITYSCAN,ATTACK,0.7506369695055184,0.9735849056603774,0.9735849056603774,False,LOCAL
12640,EMERGING,DNS_SPOOFING,BENIGN,0.15017188574517923,0.6754966887417219,0.6754966887417219,False,RAG
12641,EMERGING,VULNERABILITYSCAN,BENIGN,0.02580671894916877,0.3333333333333333,0.6666666666666667,False,RAG
12642,EMERGING,VULNERABILITYSCAN,BENIGN,0.017379716432472637,0.2607260726072607,0.7392739273927393,False,LOCAL
12643,EMERGING,DNS_SPOOFING,ATTACK,0.9701867929492239,1.0,1.0,False,LOCAL
12644,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
12645,EMERGING,VULNERABILITYSCAN,BENIGN,0.0005448690791238165,0.0,1.0,False,LOCAL
12646,EMERGING,DNS_SPOOFING,ATTACK,0.9512497520055102,1.0,1.0,False,LOCAL
12647,EMERGING,VULNERABILITYSCAN,BENIGN,0.17381554720235037,0.6881188118811881,0.6881188118811881,False,RAG
12648,EMERGING,VULNERABILITYSCAN,BENIGN,0.01855077238473548,0.2607260726072607,0.7392739273927393,False,LOCAL
12649,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12650,EMERGING,VULNERABILITYSCAN,BENIGN,0.020358670167233847,0.32321428571428573,0.6767857142857143,False,RAG
12651,EMERGING,DNS_SPOOFING,ATTACK,0.690365398956003,0.9735849056603774,0.9735849056603774,False,LOCAL
12652,EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
12653,EMERGING,VULNERABILITYSCAN,BENIGN,0.050221998266036245,0.45660377358490567,0.5433962264150943,False,RAG
12654,EMERGING,VULNERABILITYSCAN,BENIGN,0.3638972715544027,0.8586956521739131,0.8586956521739131,False,LOCAL
12655,EMERGING,VULNERABILITYSCAN,BENIGN,0.07773312696251904,0.5260663507109006,0.5260663507109006,False,RAG
12656,EMERGING,VULNERABILITYSCAN,BENIGN,0.013834574852803155,0.228310502283105,0.771689497716895,False,LOCAL
12657,EMERGING,VULNERABILITYSCAN,BENIGN,0.09905983301208689,0.5821917808219178,0.5821917808219178,False,RAG
12658,EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
12659,EMERGING,VULNERABILITYSCAN,BENIGN,0.04280486555068237,0.4134078212290503,0.5865921787709497,False,RAG
12660,EMERGING,DNS_SPOOFING,ATTACK,0.99,1.0,1.0,False,LOCAL
12661,EMERGING,VULNERABILITYSCAN,BENIGN,0.018973941984595018,0.2755102040816326,0.7244897959183674,False,LOCAL
12662,EMERGING,VULNERABILITYSCAN,BENIGN,0.020759097908101244,0.32321428571428573,0.6767857142857143,False,RAG
12663,EMERGING,DNS_SPOOFING,ATTACK,0.9506248860752246,1.0,1.0,False,LOCAL
12664,EMERGING,VULNERABILITYSCAN,BENIGN,0.020118219995971597,0.2755102040816326,0.7244897959183674,False,LOCAL
12665,EMERGING,VULNERABILITYSCAN,BENIGN,0.0010887337897021714,0.0,1.0,False,LOCAL
12666,EMERGING,VULNERABILITYSCAN,BENIGN,0.00052588920732469,0.0,1.0,False,LOCAL
12667,EMERGING,VULNERABILITYSCAN,BENIGN,0.023435638969627505,0.32321428571428573,0.6767857142857143,False,RAG
12668,EMERGING,VULNERABILITYSCAN,BENIGN,0.09768423442862181,0.5821917808219178,0.5821917808219178,False,RAG
12669,EMERGING,VULNERABILITYSCAN,BENIGN,0.06592712257461356,0.45660377358490567,0.5433962264150943,False,RAG
12670,EMERGING,VULNERABILITYSCAN,BENIGN,0.09073802458737014,0.5260663507109006,0.5260663507109006,False,RAG
12671,EMERGING,DNS_SPOOFING,ATTACK,0.9801671756355804,1.0,1.0,False,LOCAL
12672,EMERGING,VULNERABILITYSCAN,BENIGN,0.09970819129398432,0.5821917808219178,0.5821917808219178,False,RAG
12673,EMERGING,VULNERABILITYSCAN,BENIGN,0.024441350421811045,0.32321428571428573,0.6767857142857143,False,RAG
12674,EMERGING,VULNERABILITYSCAN,BENIGN,0.024071882251565212,0.32321428571428573,0.6767857142857143,False,RAG
12675,EMERGING,VULNERABILITYSCAN,BENIGN,0.02362637273728503,0.32321428571428573,0.6767857142857143,False,RAG
12676,EMERGING,VULNERABILITYSCAN,BENIGN,0.02008360076922192,0.2755102040816326,0.7244897959183674,False,LOCAL
12677,EMERGING,DNS_SPOOFING,ATTACK,0.7281492345198427,0.9735849056603774,0.9735849056603774,False,LOCAL
12678,EMERGING,DNS_SPOOFING,ATTACK,0.9809403973509933,1.0,1.0,False,LOCAL
12679,EMERGING,VULNERABILITYSCAN,BENIGN,0.019586785003225148,0.2755102040816326,0.7244897959183674,False,LOCAL
12680,EMERGING,VULNERABILITYSCAN,BENIGN,0.04402516995474089,0.4134078212290503,0.5865921787709497,False,RAG
12681,EMERGING,VULNERABILITYSCAN,BENIGN,0.033612657209999654,0.3888888888888889,0.6111111111111112,False,RAG
12682,EMERGING,VULNERABILITYSCAN,BENIGN,0.04363151804326222,0.4134078212290503,0.5865921787709497,False,RAG
12683,EMERGING,VULNERABILITYSCAN,BENIGN,0.02079005540589618,0.32321428571428573,0.6767857142857143,False,RAG
12684,EMERGING,VULNERABILITYSCAN,BENIGN,0.03758482720835139,0.3888888888888889,0.6111111111111112,False,RAG
12685,EMERGING,DNS_SPOOFING,ATTACK,0.9709403973509932,1.0,1.0,False,LOCAL
12686,EMERGING,DNS_SPOOFING,BENIGN,0.06038857346453486,0.45660377358490567,0.5433962264150943,False,RAG
12687,EMERGING,VULNERABILITYSCAN,BENIGN,0.011959472538951701,0.1989389920424403,0.8010610079575597,False,LOCAL
12688,EMERGING,DNS_SPOOFING,ATTACK,0.8919306198543717,0.9962406015037594,0.9962406015037594,False,LOCAL
12689,EMERGING,VULNERABILITYSCAN,BENIGN,0.024587836171802366,0.32321428571428573,0.6767857142857143,False,RAG
12690,EMERGING,DNS_SPOOFING,BENIGN,0.29937019685305344,0.8543689320388349,0.8543689320388349,False,LOCAL
12691,EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
12692,EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
12693,EMERGING,DNS_SPOOFING,BENIGN,0.09157403647088033,0.5821917808219178,0.5821917808219178,False,RAG
12694,EMERGING,VULNERABILITYSCAN,BENIGN,0.17055138436073045,0.6754966887417219,0.6754966887417219,False,RAG
